[line 413]	05 янв. 2021 14:02:45,280 [main] INFO  CSVElementMethods/getSlideElements - Slide found: Slide{id=0fc602e0-dbd9-48ad-920f-c9e70213bd5b, name='Slide 2', index=1, presentationId=353038aa-9497-4f1a-ad1e-9e539fe2ecfd}
[line 415]	05 янв. 2021 14:02:45,281 [main] DEBUG CSVElementMethods/getSlideElements - Set slide elements
[line 66]	05 янв. 2021 14:02:45,281 [main] DEBUG CSVCommonMethods/getCollection - [getCollection] Attempt to get collection: shape
[line 42]	05 янв. 2021 14:02:45,281 [main] DEBUG CSVCommonMethods/getFilePath - path: D:/Универ/CourseProject/src/main/resources/data/test/csv/shape.csv
[line 77]	05 янв. 2021 14:02:45,290 [main] INFO  CSVCommonMethods/getCollection - [getCollection] Collection was retrieved: shape
[line 66]	05 янв. 2021 14:02:45,291 [main] DEBUG CSVCommonMethods/getCollection - [getCollection] Attempt to get collection: content
[line 42]	05 янв. 2021 14:02:45,292 [main] DEBUG CSVCommonMethods/getFilePath - path: D:/Универ/CourseProject/src/main/resources/data/test/csv/content.csv
[line 25]	05 янв. 2021 14:02:45,302 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,303 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,303 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 28]	05 янв. 2021 14:02:45,304 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 25]	05 янв. 2021 14:02:45,304 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,305 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 25]	05 янв. 2021 14:02:45,304 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,302 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,306 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 25]	05 янв. 2021 14:02:45,304 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,302 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 25]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,306 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 26]	05 янв. 2021 14:02:45,307 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 26]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 26]	05 янв. 2021 14:02:45,307 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 28]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 26]	05 янв. 2021 14:02:45,307 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 26]	05 янв. 2021 14:02:45,306 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontFamily='Product Sans'
[line 25]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:45,307 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 25]	05 янв. 2021 14:02:45,308 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,308 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 26]	05 янв. 2021 14:02:45,308 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 25]	05 янв. 2021 14:02:45,308 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,308 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 28]	05 янв. 2021 14:02:45,308 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 25]	05 янв. 2021 14:02:45,308 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,308 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 25]	05 янв. 2021 14:02:45,308 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,308 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 26]	05 янв. 2021 14:02:45,308 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 26]	05 янв. 2021 14:02:45,309 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 28]	05 янв. 2021 14:02:45,308 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 25]	05 янв. 2021 14:02:45,309 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,309 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:45,310 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 25]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,310 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:45,310 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 28]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 25]	05 янв. 2021 14:02:45,310 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,310 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 26]	05 янв. 2021 14:02:45,310 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:45,311 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 28]	05 янв. 2021 14:02:45,311 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:45,311 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontFamily: Product Sans
[line 25]	05 янв. 2021 14:02:45,311 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,312 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontSize='1.2rem'
[line 28]	05 янв. 2021 14:02:45,312 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontSize: 1.2rem
[line 25]	05 янв. 2021 14:02:45,312 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,313 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,314 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:45,315 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:45,316 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 25]	05 янв. 2021 14:02:45,316 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,317 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,317 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 49]	05 янв. 2021 14:02:45,317 [pool-24-thread-5] DEBUG FontConverter/convert - [FontConverter] font converted
[line 25]	05 янв. 2021 14:02:45,317 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,318 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - width=420
[line 25]	05 янв. 2021 14:02:45,311 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,318 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,319 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 26]	05 янв. 2021 14:02:45,319 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:45,319 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 25]	05 янв. 2021 14:02:45,320 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,317 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 26]	05 янв. 2021 14:02:45,320 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:45,320 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 49]	05 янв. 2021 14:02:45,320 [pool-24-thread-3] DEBUG FontConverter/convert - [FontConverter] font converted
[line 26]	05 янв. 2021 14:02:45,321 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - letterSpacing='2px'
[line 28]	05 янв. 2021 14:02:45,319 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - width: 420
[line 26]	05 янв. 2021 14:02:45,321 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 25]	05 янв. 2021 14:02:45,321 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,321 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 28]	05 янв. 2021 14:02:45,321 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 49]	05 янв. 2021 14:02:45,321 [pool-24-thread-1] DEBUG FontConverter/convert - [FontConverter] font converted
[line 25]	05 янв. 2021 14:02:45,321 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,322 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,322 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - width=420
[line 26]	05 янв. 2021 14:02:45,322 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - height=120
[line 25]	05 янв. 2021 14:02:45,322 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,322 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - width=420
[line 28]	05 янв. 2021 14:02:45,322 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - width: 420
[line 28]	05 янв. 2021 14:02:45,322 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - height: 120
[line 25]	05 янв. 2021 14:02:45,322 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,322 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - height=120
[line 28]	05 янв. 2021 14:02:45,323 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - width: 420
[line 28]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - height: 120
[line 25]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - x=132
[line 25]	05 янв. 2021 14:02:45,323 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - y=13
[line 26]	05 янв. 2021 14:02:45,323 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - height=120
[line 28]	05 янв. 2021 14:02:45,323 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - y: 13
[line 25]	05 янв. 2021 14:02:45,324 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,324 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - height: 120
[line 25]	05 янв. 2021 14:02:45,324 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,324 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - x=132
[line 28]	05 янв. 2021 14:02:45,321 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 28]	05 янв. 2021 14:02:45,321 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - letterSpacing: 2px
[line 26]	05 янв. 2021 14:02:45,324 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - rotation=13
[line 49]	05 янв. 2021 14:02:45,325 [pool-24-thread-7] DEBUG FontConverter/convert - [FontConverter] font converted
[line 28]	05 янв. 2021 14:02:45,325 [pool-24-thread-1] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 25]	05 янв. 2021 14:02:45,325 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 47]	05 янв. 2021 14:02:45,326 [pool-24-thread-1] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 26]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - x=132
[line 28]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,326 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - width=420
[line 26]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - y=13
[line 28]	05 янв. 2021 14:02:45,326 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - width: 420
[line 28]	05 янв. 2021 14:02:45,326 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - y: 13
[line 25]	05 янв. 2021 14:02:45,327 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,327 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - height=120
[line 26]	05 янв. 2021 14:02:45,322 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 28]	05 янв. 2021 14:02:45,328 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 25]	05 янв. 2021 14:02:45,329 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,329 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 28]	05 янв. 2021 14:02:45,338 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 28]	05 янв. 2021 14:02:45,325 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:45,325 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,339 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - lineSpacing='12px'
[line 25]	05 янв. 2021 14:02:45,339 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,328 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - height: 120
[line 26]	05 янв. 2021 14:02:45,340 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - y=13
[line 49]	05 янв. 2021 14:02:45,339 [pool-24-thread-4] DEBUG FontConverter/convert - [FontConverter] font converted
[line 25]	05 янв. 2021 14:02:45,339 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,340 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - lineSpacing: 12px
[line 26]	05 янв. 2021 14:02:45,341 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - rotation=13
[line 25]	05 янв. 2021 14:02:45,341 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,341 [pool-24-thread-5] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 26]	05 янв. 2021 14:02:45,341 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontCase=normal
[line 47]	05 янв. 2021 14:02:45,341 [pool-24-thread-5] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 28]	05 янв. 2021 14:02:45,342 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - fontCase: normal
[line 49]	05 янв. 2021 14:02:45,342 [pool-24-thread-2] DEBUG FontConverter/convert - [FontConverter] font converted
[line 25]	05 янв. 2021 14:02:45,341 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,343 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - x=132
[line 25]	05 янв. 2021 14:02:45,343 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,343 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - y: 13
[line 26]	05 янв. 2021 14:02:45,343 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - width=420
[line 25]	05 янв. 2021 14:02:45,344 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,344 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - width=420
[line 28]	05 янв. 2021 14:02:45,344 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:45,345 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,344 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - x: 132
[line 26]	05 янв. 2021 14:02:45,345 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - rotation=13
[line 25]	05 янв. 2021 14:02:45,345 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,345 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,345 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - height=120
[line 28]	05 янв. 2021 14:02:45,345 [pool-24-thread-3] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 28]	05 янв. 2021 14:02:45,345 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - height: 120
[line 28]	05 янв. 2021 14:02:45,345 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - width: 420
[line 25]	05 янв. 2021 14:02:45,346 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 25]	05 янв. 2021 14:02:45,346 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,345 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - y=13
[line 26]	05 янв. 2021 14:02:45,346 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - x=132
[line 28]	05 янв. 2021 14:02:45,347 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - x: 132
[line 26]	05 янв. 2021 14:02:45,347 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - height=120
[line 28]	05 янв. 2021 14:02:45,347 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - y: 13
[line 25]	05 янв. 2021 14:02:45,348 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 47]	05 янв. 2021 14:02:45,346 [pool-24-thread-3] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 26]	05 янв. 2021 14:02:45,349 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - y=13
[line 28]	05 янв. 2021 14:02:45,350 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - y: 13
[line 25]	05 янв. 2021 14:02:45,350 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,351 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - rotation=13
[line 25]	05 янв. 2021 14:02:45,351 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,351 [pool-24-thread-4] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 47]	05 янв. 2021 14:02:45,351 [pool-24-thread-4] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 28]	05 янв. 2021 14:02:45,352 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - height: 120
[line 26]	05 янв. 2021 14:02:45,353 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - rotation=13
[line 25]	05 янв. 2021 14:02:45,354 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 28]	05 янв. 2021 14:02:45,354 [pool-24-thread-7] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 26]	05 янв. 2021 14:02:45,354 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - x=132
[line 28]	05 янв. 2021 14:02:45,354 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - x: 132
[line 25]	05 янв. 2021 14:02:45,355 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 47]	05 янв. 2021 14:02:45,355 [pool-24-thread-7] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 26]	05 янв. 2021 14:02:45,355 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - y=13
[line 28]	05 янв. 2021 14:02:45,356 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - y: 13
[line 25]	05 янв. 2021 14:02:45,356 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - FIND
[line 26]	05 янв. 2021 14:02:45,356 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - rotation=13
[line 28]	05 янв. 2021 14:02:45,357 [pool-24-thread-2] DEBUG Helpers/getFieldFromMather - rotation: 13
[line 47]	05 янв. 2021 14:02:45,357 [pool-24-thread-2] DEBUG LayoutConverter/convert - [LayoutConverter] layout converted
[line 77]	05 янв. 2021 14:02:45,358 [main] INFO  CSVCommonMethods/getCollection - [getCollection] Collection was retrieved: content
[line 431]	05 янв. 2021 14:02:45,359 [main] INFO  CSVElementMethods/getSlideElements - Slides found: []
[line 35]	05 янв. 2021 14:02:45,359 [main] INFO  Result/<init> - { status: success, value: [] }
[line 130]	05 янв. 2021 14:02:45,360 [main] DEBUG CSVSlideMethods/lambda$setElementsBySlide$1 - get elements status: success
[line 131]	05 янв. 2021 14:02:45,360 [main] DEBUG CSVSlideMethods/lambda$setElementsBySlide$1 - Slide elements: []
[line 124]	05 янв. 2021 14:02:45,360 [main] INFO  CSVSlideMethods/lambda$setElementsBySlide$1 - Search elements for slide: 6871c447-f04b-47d2-9d1f-4e8a9dd635d8
[line 22]	05 янв. 2021 14:02:45,360 [main] DEBUG ArgsValidator/validate - [validate] Validate: [presentationId, slideId]
[line 24]	05 янв. 2021 14:02:45,360 [main] DEBUG ArgsValidator/validate - [validate] Null fields: []
[line 25]	05 янв. 2021 14:02:45,360 [main] DEBUG ArgsValidator/validate - [validate] Null fields: []
[line 35]	05 янв. 2021 14:02:45,361 [main] INFO  Result/<init> - { status: success, value:  }
[line 277]	05 янв. 2021 14:02:45,361 [main] DEBUG CSVCommonMethods/getInstanceExistenceByField - [getInstanceExistenceByField] Get: Presentation; id: 353038aa-9497-4f1a-ad1e-9e539fe2ecfd
[line 218]	05 янв. 2021 14:02:45,361 [main] DEBUG CSVCommonMethods/getInstanceById - presentation id: 353038aa-9497-4f1a-ad1e-9e539fe2ecfd
[line 66]	05 янв. 2021 14:02:45,361 [main] DEBUG CSVCommonMethods/getCollection - [getCollection] Attempt to get collection: presentation
[line 42]	05 янв. 2021 14:02:45,362 [main] DEBUG CSVCommonMethods/getFilePath - path: D:/Универ/CourseProject/src/main/resources/data/test/csv/presentation.csv
[line 77]	05 янв. 2021 14:02:45,377 [main] INFO  CSVCommonMethods/getCollection - [getCollection] Collection was retrieved: presentation
[line 223]	05 янв. 2021 14:02:45,378 [main] DEBUG CSVCommonMethods/getInstanceById - Attempt to find presentation: 353038aa-9497-4f1a-ad1e-9e539fe2ecfd
[line 224]	05 янв. 2021 14:02:45,378 [main] DEBUG CSVCommonMethods/getInstanceById - list instance: [Presentation{id=353038aa-9497-4f1a-ad1e-9e539fe2ecfd, name='New presentation', fillColor='#ffffff', fontFamily='Roboto'}, Presentation{id=1a1482a5-5eab-4f3c-89cf-1ebfc63ffe6b, name='New presentation [New presentation]', fillColor='#ffffff', fontFamily='Roboto'}, Presentation{id=4fda486c-5973-419d-9a2f-e1b69a606d40, name='New presentation [New presentation]', fillColor='#ffffff', fontFamily='Roboto'}, Presentation{id=f8c4ab48-51e7-47bd-bb8e-cbc8bb465dd5, name='New presentation [New presentation]', fillColor='#ffffff', fontFamily='Roboto'}]
[line 227]	05 янв. 2021 14:02:45,379 [main] DEBUG CSVCommonMethods/getInstanceById - Optional[Presentation{id=353038aa-9497-4f1a-ad1e-9e539fe2ecfd, name='New presentation', fillColor='#ffffff', fontFamily='Roboto'}]
[line 281]	05 янв. 2021 14:02:45,379 [main] DEBUG CSVCommonMethods/getInstanceExistenceByField - Optional[Presentation{id=353038aa-9497-4f1a-ad1e-9e539fe2ecfd, name='New presentation', fillColor='#ffffff', fontFamily='Roboto'}]
[line 407]	05 янв. 2021 14:02:45,379 [main] INFO  CSVElementMethods/getSlideElements - Presentation found: Presentation{id=353038aa-9497-4f1a-ad1e-9e539fe2ecfd, name='New presentation', fillColor='#ffffff', fontFamily='Roboto'}
[line 277]	05 янв. 2021 14:02:45,380 [main] DEBUG CSVCommonMethods/getInstanceExistenceByField - [getInstanceExistenceByField] Get: Slide; id: 6871c447-f04b-47d2-9d1f-4e8a9dd635d8
[line 218]	05 янв. 2021 14:02:45,380 [main] DEBUG CSVCommonMethods/getInstanceById - slide id: 6871c447-f04b-47d2-9d1f-4e8a9dd635d8
